"Entry.Name","Entry","Organism","Org","Scientific_Name","Gene","Protein.names","gpcr","taxa","Accession","Rename","Org_Uq","RL_Entry_Name"
"A0A3B3IUD4_HUMAN","A0A3B3IUD4","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A3B3IUD4","Sphingosine-1-phosphate receptor 1","PF00001",2759,"PF00001","Rho","HUMAN","A0A3B3IUD4_HUMAN"
"A0A3G6V3Y4_CHICK","A0A3G6V3Y4","Gallus gallus (Chicken)","CHICK","Gallus gallus","A0A3G6V3Y4","Melanocortin receptor 4","PF00001",2759,"PF00001","Rho","CHICK","A0A3G6V3Y4_CHICK"
"A0A3Q0KPP0_SCHMA","A0A3Q0KPP0","Schistosoma mansoni (Blood fluke)","SCHMA","Schistosoma mansoni","A0A3Q0KPP0","Putative g-protein coupled receptor","PF00001",2759,"PF00001","Rho","SCHMA","A0A3Q0KPP0_SCHMA"
"A0A3Q5ACI7_HUMAN","A0A3Q5ACI7","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A3Q5ACI7","Leukotriene B4 receptor 2","PF00001",2759,"PF00001","Rho","HUMAN","A0A3Q5ACI7_HUMAN"
"A0A3S5ZP53_CHICK","A0A3S5ZP53","Gallus gallus (Chicken)","CHICK","Gallus gallus","A0A3S5ZP53","Somatostatin receptor 4","PF00001",2759,"PF00001","Rho","CHICK","A0A3S5ZP53_CHICK"
"A0A455ZB43_BRAFL","A0A455ZB43","Branchiostoma floridae (Florida lancelet) (Amphioxus)","BRAFL","Branchiostoma floridae","A0A455ZB43","Amphiop6","PF00001",2759,"PF00001","Rho","BRAFL","A0A455ZB43_BRAFL"
"A0A4W3GFG2_CALMI","A0A4W3GFG2","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3GFG2","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3GFG2_CALMI"
"A0A4W3GVJ2_CALMI","A0A4W3GVJ2","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3GVJ2","Gastrin/cholecystokinin type B receptor (Cholecystokinin-2 receptor)","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3GVJ2_CALMI"
"A0A4W3GYS0_CALMI","A0A4W3GYS0","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3GYS0","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3GYS0_CALMI"
"A0A4W3HAE5_CALMI","A0A4W3HAE5","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3HAE5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3HAE5_CALMI"
"A0A4W3HF81_CALMI","A0A4W3HF81","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3HF81","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3HF81_CALMI"
"A0A4W3HXE5_CALMI","A0A4W3HXE5","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3HXE5","5-hydroxytryptamine receptor 5A-like","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3HXE5_CALMI"
"A0A4W3I9F3_CALMI","A0A4W3I9F3","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3I9F3","Neuromedin-U receptor 1-like","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3I9F3_CALMI"
"A0A4W3IB77_CALMI","A0A4W3IB77","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3IB77","Chemokine (C-X-C motif) receptor 1","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3IB77_CALMI"
"A0A4W3IHC5_CALMI","A0A4W3IHC5","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3IHC5","Opiate receptor-like 1","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3IHC5_CALMI"
"A0A4W3IL11_CALMI","A0A4W3IL11","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3IL11","Growth hormone secretagogue receptor type 1 (GH-releasing peptide receptor) (Ghrelin receptor)","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3IL11_CALMI"
"A0A4W3J1A8_CALMI","A0A4W3J1A8","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3J1A8","C-C chemokine receptor type 3-like","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3J1A8_CALMI"
"A0A4W3J5P7_CALMI","A0A4W3J5P7","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3J5P7","Neuromedin-K receptor (NK-3 receptor) (Neurokinin B receptor) (Tachykinin receptor 3)","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3J5P7_CALMI"
"A0A4W3J7R0_CALMI","A0A4W3J7R0","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3J7R0","Opsin 3","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3J7R0_CALMI"
"A0A4W3J800_CALMI","A0A4W3J800","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3J800","Leucine rich repeat containing G protein-coupled receptor 4","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3J800_CALMI"
"A0A4W3J8G4_CALMI","A0A4W3J8G4","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3J8G4","Neuromedin-K receptor (NK-3 receptor) (Neurokinin B receptor) (Tachykinin receptor 3)","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3J8G4_CALMI"
"A0A4W3J8V0_CALMI","A0A4W3J8V0","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3J8V0","Teleost multiple tissue opsin b","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3J8V0_CALMI"
"A0A4W3JGA0_CALMI","A0A4W3JGA0","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3JGA0","Neuromedin-K receptor (NK-3 receptor) (Neurokinin B receptor) (Tachykinin receptor 3)","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3JGA0_CALMI"
"A0A4W3JIU6_CALMI","A0A4W3JIU6","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3JIU6","Opioid receptor delta 1","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3JIU6_CALMI"
"A0A4W3JSJ8_CALMI","A0A4W3JSJ8","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3JSJ8","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3JSJ8_CALMI"
"A0A4W3JV05_CALMI","A0A4W3JV05","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3JV05","Dopamine receptor D4","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3JV05_CALMI"
"A0A4W3JZ16_CALMI","A0A4W3JZ16","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3JZ16","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3JZ16_CALMI"
"A0A4W3K385_CALMI","A0A4W3K385","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3K385","Neuromedin-K receptor (NK-3 receptor) (Neurokinin B receptor) (Tachykinin receptor 3)","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3K385_CALMI"
"A0A4W3K389_CALMI","A0A4W3K389","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3K389","Neuromedin-K receptor (NK-3 receptor) (Neurokinin B receptor) (Tachykinin receptor 3)","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3K389_CALMI"
"A0A4W3KAB9_CALMI","A0A4W3KAB9","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3KAB9","Ubiquitin like modifier activating enzyme 6","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3KAB9_CALMI"
"A0A4W3KFM4_CALMI","A0A4W3KFM4","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3KFM4","Alpha-2A adrenergic receptor (Alpha-2A adrenoreceptor)","PF00001",2759,"PF00001","Rho","CALMI","A0A4W3KFM4_CALMI"
"A0A4Y1JWQ0_HUMAN","A0A4Y1JWQ0","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A4Y1JWQ0","Hydroxycarboxylic acid receptor 2","PF00001",2759,"PF00001","Rho","HUMAN","A0A4Y1JWQ0_HUMAN"
"A0A502_HUMAN","A0A502","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A502","C-C chemokine receptor type 5","PF00001",2759,"PF00001","Rho","HUMAN","A0A502_HUMAN"
"A0A5K4F3S3_SCHMA","A0A5K4F3S3","Schistosoma mansoni (Blood fluke)","SCHMA","Schistosoma mansoni","A0A5K4F3S3","G_PROTEIN_RECEP_F1_2 domain-containing protein","PF00001",2759,"PF00001","Rho","SCHMA","A0A5K4F3S3_SCHMA"
"A0A5K4F3V3_SCHMA","A0A5K4F3V3","Schistosoma mansoni (Blood fluke)","SCHMA","Schistosoma mansoni","A0A5K4F3V3","G_PROTEIN_RECEP_F1_2 domain-containing protein","PF00001",2759,"PF00001","Rho","SCHMA","A0A5K4F3V3_SCHMA"
"A0A5K4F5M8_SCHMA","A0A5K4F5M8","Schistosoma mansoni (Blood fluke)","SCHMA","Schistosoma mansoni","A0A5K4F5M8","G_PROTEIN_RECEP_F1_2 domain-containing protein","PF00001",2759,"PF00001","Rho","SCHMA","A0A5K4F5M8_SCHMA"
"A0A5K4F647_SCHMA","A0A5K4F647","Schistosoma mansoni (Blood fluke)","SCHMA","Schistosoma mansoni","A0A5K4F647","G_PROTEIN_RECEP_F1_2 domain-containing protein","PF00001",2759,"PF00001","Rho","SCHMA","A0A5K4F647_SCHMA"
"A0A5K4F7G1_SCHMA","A0A5K4F7G1","Schistosoma mansoni (Blood fluke)","SCHMA","Schistosoma mansoni","A0A5K4F7G1","G_PROTEIN_RECEP_F1_2 domain-containing protein","PF00001",2759,"PF00001","Rho","SCHMA","A0A5K4F7G1_SCHMA"
"A0A5K4FD45_SCHMA","A0A5K4FD45","Schistosoma mansoni (Blood fluke)","SCHMA","Schistosoma mansoni","A0A5K4FD45","G_PROTEIN_RECEP_F1_2 domain-containing protein","PF00001",2759,"PF00001","Rho","SCHMA","A0A5K4FD45_SCHMA"
"A0A678XJN9_PETMA","A0A678XJN9","Petromyzon marinus (Sea lamprey)","PETMA","Petromyzon marinus","A0A678XJN9","Dopamine receptor 2-like (Trace amine-associated receptor 14718.TAAR345)","PF00001",2759,"PF00001","Rho","PETMA","A0A678XJN9_PETMA"
"A0A678XJQ8_PETMA","A0A678XJQ8","Petromyzon marinus (Sea lamprey)","PETMA","Petromyzon marinus","A0A678XJQ8","Dopamine receptor 2-like (Trace amine-associated receptor 9665.TAAR351)","PF00001",2759,"PF00001","Rho","PETMA","A0A678XJQ8_PETMA"
"A0A6H0WB68_HUMAN","A0A6H0WB68","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A6H0WB68","Opioid receptor kappa 1","PF00001",2759,"PF00001","Rho","HUMAN","A0A6H0WB68_HUMAN"
"A0A6J3ZXB8_CHICK","A0A6J3ZXB8","Gallus gallus (Chicken)","CHICK","Gallus gallus","A0A6J3ZXB8","Alpha-2A adrenergic receptor (Alpha-2A adrenoreceptor)","PF00001",2759,"PF00001","Rho","CHICK","A0A6J3ZXB8_CHICK"
"A0A7M7G0F7_STRPU","A0A7M7G0F7","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7G0F7","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7G0F7_STRPU"
"A0A7M7G0I0_STRPU","A0A7M7G0I0","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7G0I0","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7G0I0_STRPU"
"A0A7M7G0J2_STRPU","A0A7M7G0J2","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7G0J2","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7G0J2_STRPU"
"A0A7M7G0U8_STRPU","A0A7M7G0U8","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7G0U8","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7G0U8_STRPU"
"A0A7M7G167_STRPU","A0A7M7G167","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7G167","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7G167_STRPU"
"A0A7M7G1G6_STRPU","A0A7M7G1G6","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7G1G6","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7G1G6_STRPU"
"A0A7M7G1K9_STRPU","A0A7M7G1K9","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7G1K9","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7G1K9_STRPU"
"A0A7M7G4C5_STRPU","A0A7M7G4C5","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7G4C5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7G4C5_STRPU"
"A0A7M7GHB3_STRPU","A0A7M7GHB3","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7GHB3","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7GHB3_STRPU"
"A0A7M7GLQ4_STRPU","A0A7M7GLQ4","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7GLQ4","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7GLQ4_STRPU"
"A0A7M7HF42_STRPU","A0A7M7HF42","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7HF42","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7HF42_STRPU"
"A0A7M7HFB5_STRPU","A0A7M7HFB5","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7HFB5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7HFB5_STRPU"
"A0A7M7HL53_STRPU","A0A7M7HL53","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7HL53","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7HL53_STRPU"
"A0A7M7HPE3_STRPU","A0A7M7HPE3","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7HPE3","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7HPE3_STRPU"
"A0A7M7LTP5_STRPU","A0A7M7LTP5","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7LTP5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7LTP5_STRPU"
"A0A7M7LW91_STRPU","A0A7M7LW91","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7LW91","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7LW91_STRPU"
"A0A7M7LWA0_STRPU","A0A7M7LWA0","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7LWA0","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7LWA0_STRPU"
"A0A7M7N0X4_STRPU","A0A7M7N0X4","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N0X4","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7N0X4_STRPU"
"A0A7M7N1L7_STRPU","A0A7M7N1L7","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N1L7","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7N1L7_STRPU"
"A0A7M7N320_STRPU","A0A7M7N320","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N320","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7N320_STRPU"
"A0A7M7N3V2_STRPU","A0A7M7N3V2","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N3V2","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7N3V2_STRPU"
"A0A7M7N441_STRPU","A0A7M7N441","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N441","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7N441_STRPU"
"A0A7M7N468_STRPU","A0A7M7N468","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N468","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7N468_STRPU"
"A0A7M7N5A6_STRPU","A0A7M7N5A6","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N5A6","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7N5A6_STRPU"
"A0A7M7N6H1_STRPU","A0A7M7N6H1","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N6H1","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7N6H1_STRPU"
"A0A7M7N6R6_STRPU","A0A7M7N6R6","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N6R6","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7N6R6_STRPU"
"A0A7M7N723_STRPU","A0A7M7N723","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N723","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7N723_STRPU"
"A0A7M7N8Y8_STRPU","A0A7M7N8Y8","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N8Y8","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7N8Y8_STRPU"
"A0A7M7NAN5_STRPU","A0A7M7NAN5","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NAN5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NAN5_STRPU"
"A0A7M7NCX3_STRPU","A0A7M7NCX3","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NCX3","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NCX3_STRPU"
"A0A7M7ND90_STRPU","A0A7M7ND90","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7ND90","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7ND90_STRPU"
"A0A7M7NDM9_STRPU","A0A7M7NDM9","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NDM9","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NDM9_STRPU"
"A0A7M7NEX4_STRPU","A0A7M7NEX4","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NEX4","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NEX4_STRPU"
"A0A7M7NIG5_STRPU","A0A7M7NIG5","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NIG5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NIG5_STRPU"
"A0A7M7NIW3_STRPU","A0A7M7NIW3","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NIW3","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NIW3_STRPU"
"A0A7M7NJ82_STRPU","A0A7M7NJ82","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NJ82","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NJ82_STRPU"
"A0A7M7NJA0_STRPU","A0A7M7NJA0","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NJA0","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NJA0_STRPU"
"A0A7M7NJY5_STRPU","A0A7M7NJY5","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NJY5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NJY5_STRPU"
"A0A7M7NKV0_STRPU","A0A7M7NKV0","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NKV0","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NKV0_STRPU"
"A0A7M7NKZ8_STRPU","A0A7M7NKZ8","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NKZ8","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NKZ8_STRPU"
"A0A7M7NLA9_STRPU","A0A7M7NLA9","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NLA9","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NLA9_STRPU"
"A0A7M7NLG7_STRPU","A0A7M7NLG7","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NLG7","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NLG7_STRPU"
"A0A7M7NLR6_STRPU","A0A7M7NLR6","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NLR6","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NLR6_STRPU"
"A0A7M7NRG7_STRPU","A0A7M7NRG7","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NRG7","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NRG7_STRPU"
"A0A7M7NUB0_STRPU","A0A7M7NUB0","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NUB0","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NUB0_STRPU"
"A0A7M7NXT8_STRPU","A0A7M7NXT8","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NXT8","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NXT8_STRPU"
"A0A7M7NZN1_STRPU","A0A7M7NZN1","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NZN1","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NZN1_STRPU"
"A0A7M7NZQ1_STRPU","A0A7M7NZQ1","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NZQ1","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7NZQ1_STRPU"
"A0A7M7P016_STRPU","A0A7M7P016","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7P016","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7P016_STRPU"
"A0A7M7P0V5_STRPU","A0A7M7P0V5","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7P0V5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","STRPU","A0A7M7P0V5_STRPU"
